ids	screen_name	name	id_mentions
1140929384632791042	SDGaction	UN SDG Action Campaign	22972898
1140928516743147526	ADELANTE_UE_ALC	Adelante 🇪🇺	895470771199279100
1140928516743147526	ProyectoSeda	Proyecto Seda 🇪🇺	870335256393633800
1140928489480237056	diegoarroyom	Dieg🎯	370562448
1140928384261939200	SDGaction	UN SDG Action Campaign	22972898
1140928357246353410	mondoiberica	Mondo Ibérica	219613543
1140928357246353410	mjcinca	María José Cinca	388748851
1140928346810920966	PactoMundial	Pacto Mundial	107405774
1140928346810920966	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1140928054816116737	PactoMundial	Pacto Mundial	107405774
1140928054816116737	COE_es	COE	538339179
1140927919663046657	ANGED_es	ANGED	2826457260
1140927919663046657	PactoMundial	Pacto Mundial	107405774
1140927823504445442	PactoMundial	Pacto Mundial	107405774
1140927671267921920	juanroyoabenia	Juan Royo Abenia	225024939
1140927671267921920	carmeniglesiasb	Carmen Iglesias	231761216
1140927671267921920	AgoraAbierta	Clara Cordero	941514565
1140927671267921920	tonibernabeu123	ANTONIO BERNABEU	4418037268
1140927671267921920	BeatrizCerdan	B̐̈e̐̈a̐̈t̐̈r̐̈i̐̈z̐̈ ̐̈C̐̈e̐̈r̐̈d̐̈a̐̈n̐̈	887654863835942900
1140927671267921920	jblasgarcia	Jose Blas García	121168954
1140927671267921920	sasnoa	sas	283544008
1140927639449980930	ObsLaRabida	Observatorio La Rábida	1088732192795230200
1140927543488458752	PactoMundial	Pacto Mundial	107405774
1140927543488458752	COE_es	COE	538339179
1140926935406657541	CaminosDivulga	Caminos Divulga	1063381286407077900
1140926742024151041	cambioclimastop	stopcambioclimático	894562422597595100
1140926715344150528	SDGaction	UN SDG Action Campaign	22972898
1140925425792802816	perogar_BIM	Pedro Romero	1088018172052156400
1140924813357305857	SDGaction	UN SDG Action Campaign	22972898
1140923916686385153	SDGaction	UN SDG Action Campaign	22972898
1140923694719610881	UNIAuniversidad	UNIA	152052584
1140923333518811136	sostenibilidad	Sostenibilidad	44851166
1140921801490554880	SDGaction	UN SDG Action Campaign	22972898
1140921522686767104	Carlo_Angelesm	Carlo Angeles	2364818125
1140920581589819392	ODSTerritorioEc	ODS TerritorioEc	884522887146819600
1140920240378957824	CEPES2	CEPES	557628475
1140920240378957824	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1140920240378957824	CooperacionESP	Cooperación Española	573665281
1140920240378957824	cristinagallach	Cristina Gallach	281400484
1140920240378957824	fbuyolo	Federico Buyolo	113497644
1140920224671326208	SEIASA_OFICIAL	seiasa_oficial	709356444370468900
1140920224671326208	a_alonsonunez	Alejandro Alonso Núñ	397508726
1140920132056883200	SEO_BirdLife	SEO/BirdLife	65071020
1140916520706555904	Pilarfgil	Pilar Fernández Gil	305034003
1140916520706555904	CEPES2	CEPES	557628475
1140916132393738241	PactoMundial	Pacto Mundial	107405774
1140915252214870016	aplaza	Angel Plaza	10378512
1140915252214870016	oceano_atl	Océano Atlántico	599277723
1140914334496935936	pazpyma	Paz Arias	282938309
1140914174102577153	SEIASA_OFICIAL	seiasa_oficial	709356444370468900
1140914174102577153	a_alonsonunez	Alejandro Alonso Núñ	397508726
1140913788423692290	JonathanPleitez	Jonathan Pleitez	93219811
1140913788423692290	BCNArgentina	Biblioteca del Congreso	281051064
1140913785873547264	PactoMundial	Pacto Mundial	107405774
1140913302240935937	CocaColaEP_es	Coca-Cola EP Iberia	1288836763
1140912728388898816	modasosbcn	Moda Sostenible BCN	2597761208
1140912468740517888	Emasagra	Emasagra	862771220
1140912468740517888	FAquae	Fundación Aquae	874260307
1140912468631412736	ZarzuelaDC	Mario Zarzuela	2179713317
1140912468631412736	PactoMundial	Pacto Mundial	107405774
1140911604638334982	myriamgarabito	Myriam Garabito	288193748
1140911444206260229	Pilarfgil	Pilar Fernández Gil	305034003
1140911444206260229	CEPES2	CEPES	557628475
1140911154992156672	Emasagra	Emasagra	862771220
1140911154992156672	FAquae	Fundación Aquae	874260307
1140910993746333696	ImpactHubMAD	Impact Hub Madrid	25253403
1140910474218917889	PactoMundial	Pacto Mundial	107405774
1140910385891041280	SEIASA_OFICIAL	seiasa_oficial	709356444370468900
1140910385891041280	a_alonsonunez	Alejandro Alonso Núñ	397508726
1140910277954854912	uimunicipalista	UIM	129166544
1140910115845001216	a_alonsonunez	Alejandro Alonso Núñ	397508726
1140910115845001216	mapagob	Ministerio de Agricultura, Pesca y Alimentación	280425258
1140910115845001216	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1140910115845001216	dipujaen	Diputación de Jaén	556894869
1140909903848124418	FAquae	Fundación Aquae	874260307
1140909662533033985	CEPES2	CEPES	557628475
1140909662533033985	gredossandiego	Gredos San Diego	326626369
1140909465807572992	ONU_PANAMA	ONU PANAMÁ	887386382972465200
1140909103251894272	ONU_PANAMA	ONU PANAMÁ	887386382972465200
1140908729560457216	FAquae	Fundación Aquae	874260307
1140908486500507649	bibliotecaUGR	bibliotecaUGR	3086474291
1140908486500507649	GlobalGoalsUN	Global Goals	115099953
1140907633047756800	PactoMundial	Pacto Mundial	107405774
1140907445285511168	CreaCulturaRsC	Cultura Responsable - Economía Social.	979627786666209300
1140906967277494272	AragonAbierto	Aragón Gobierno Abierto	62463792
1140906967277494272	ONU_es	Naciones Unidas	119844526
1140906959530577921	CrueUniversidad	Crue Universidades	473884335
1140906959530577921	unican	unican.es	17872758
1140906187132690432	SEO_BirdLife	SEO/BirdLife	65071020
1140905640140902400	ZarzuelaDC	Mario Zarzuela	2179713317
1140905640140902400	PactoMundial	Pacto Mundial	107405774
1140905423496761344	egap_xunta	EGAP	398698455
1140905423496761344	GaliciaSostible	DX CalidadeAmbiental	916334025823932400
1140905376981880832	LamanCarranza	Lamán Carranza	499110825
1140905376981880832	omarfayad	Omar Fayad	77372998
1140905289690038272	SandraLpezVergs	Sandra López Vergès	2180823582
1140904597214679041	elconfidencial	El Confidencial	17229160
1140904531758329857	PactoMundial	Pacto Mundial	107405774
1140904135652532224	PactoMundial	Pacto Mundial	107405774
1140904135652532224	ricardofortuoso	Ricardo Fortuoso	365576737
1140903869880393728	modasosbcn	Moda Sostenible BCN	2597761208
1140903757154328576	PactoMundial	Pacto Mundial	107405774
1140903757154328576	ESTEVE_news	ESTEVE	219328436
1140903254542430208	SEO_BirdLife	SEO/BirdLife	65071020
1140903056378343424	longinosmarin	longinos marin	862032259
1140903056378343424	UMU	Universidad Murcia	171047449
1140902229165170689	CreaCulturaRsC	Cultura Responsable - Economía Social.	979627786666209300
1140901940521558018	SEO_BirdLife	SEO/BirdLife	65071020
1140901351729303553	PactoMundial	Pacto Mundial	107405774
1140901172661895168	PactoMundial	Pacto Mundial	107405774
1140901172661895168	JosepPresseguer	josep presseguer	182020634
1140900890058137600	PactoMundial	Pacto Mundial	107405774
1140900873087987712	SEO_BirdLife	SEO/BirdLife	65071020
1140900735128866816	PactoMundial	Pacto Mundial	107405774
1140899717150384129	unican	unican.es	17872758
1140899717150384129	sggranda	S Garcia-Granda	99310463
1140899717150384129	uniovi_info	Universidad Oviedo	807163556
1140899717150384129	universidadgtmo	Universidad de Guantanamo	2832031969
1140899717150384129	IHCantabria	IHCantabria	619914005
1140899493593964544	diarioresponsab	diario responsable	33658416
1140899493208043520	diarioresponsab	diario responsable	33658416
1140899005926465539	pazpyma	Paz Arias	282938309
1140899005926465539	globalcompact	UN Global Compact	38704343
1140899005926465539	PactoMundial	Pacto Mundial	107405774
1140898706205609984	CreaCulturaRsC	Cultura Responsable - Economía Social.	979627786666209300
1140898623376502784	ADNMurcia	ADN Murcia	846678639815086100
1140898623376502784	AytoMurcia	Ayuntamiento Murcia	847087711
1140898623376502784	FundacionCepaim	Fundación Cepaim	959953956
1140896819528065024	AragonAbierto	Aragón Gobierno Abierto	62463792
1140896819528065024	ONU_es	Naciones Unidas	119844526
1140896683934572545	PactoMundial	Pacto Mundial	107405774
1140896634232086529	pazpyma	Paz Arias	282938309
1140896634232086529	globalcompact	UN Global Compact	38704343
1140896634232086529	PactoMundial	Pacto Mundial	107405774
1140896521740849152	ONU_es	Naciones Unidas	119844526
1140896521740849152	ramosmanuela	Manuela Ramos Cacciatore	237204875
1140896521740849152	SDGaction	UN SDG Action Campaign	22972898
1140895386170773504	pazpyma	Paz Arias	282938309
1140895386170773504	globalcompact	UN Global Compact	38704343
1140895386170773504	PactoMundial	Pacto Mundial	107405774
1140895357938913280	PactoMundial	Pacto Mundial	107405774
1140894854504955904	PactoMundial	Pacto Mundial	107405774
1140894427705200641	globalcompact	UN Global Compact	38704343
1140894427705200641	PactoMundial	Pacto Mundial	107405774
1140894427705200641	puntosigre	SIGRE	390087456
1140893245343485952	PactoMundial	Pacto Mundial	107405774
1140893245343485952	ARNAIZpartners	ARNAIZ&Partners	321416898
1140893199705288704	AEF_fundaciones	AEF Fundaciones	2541793898
1140892283925082112	cambioclimastop	stopcambioclimático	894562422597595100
1140891963983650816	AguasDeHuelva	Aguas de Huelva	2167908477
1140891903803572224	ONU_es	Naciones Unidas	119844526
1140889636677591040	_marcos_martin	Marcos Martín	1531530068
1140887920540299264	ayudaenaccion	Ayuda en Acción	144804689
1140887733956726784	AguasDeHuelva	Aguas de Huelva	2167908477
1140885111266775040	FAOenEspanol	FAO en español	2189873852
1140885072146509825	Funddateces	Funddatec	752926150754766800
1140884663566852096	CruzRojaEsp	Cruz Roja Española	278546043
1140884380145135616	ONU_es	Naciones Unidas	119844526
1140884360645754880	ONU_es	Naciones Unidas	119844526
1140884360645754880	UNITAR	UNITAR	34248609
1140884360645754880	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1140883729558200320	FuturoEnComun	FuturoEnComun	978555041933086700
1140883655121940481	PactoMundial	Pacto Mundial	107405774
1140883220201902087	IbercampusES	Ibercampus	1416374282
1140881671933374464	rmcoopera	@RMCoopera	1085524370842374100
1140881671933374464	PactoMundial	Pacto Mundial	107405774
1140880593380618241	PactoMundial	Pacto Mundial	107405774
1140880593380618241	cristina_REPM	Cristina	1044246049681035300
1140879195901444096	traperoshuelva	TraperosEmaúsHuelva	2308856029
1140876699938242560	modasosbcn	Moda Sostenible BCN	2597761208
1140875566310199296	bibliotecaUGR	bibliotecaUGR	3086474291
1140875566310199296	GlobalGoalsUN	Global Goals	115099953
1140872460486750208	lolagb	Lola GonzálezBarbado	145661083
1140872215426154502	CEAinforma	Comunicación	384223902
1140872215426154502	CEAes_	CEA	239348062
1140871815142752257	CruzRojaEsp	Cruz Roja Española	278546043
1140871785644269568	BcnDesignWeek	Barcelona DesignWeek	3099211623
1140871785644269568	MuseuMaritim	Museu Marítim	267679963
1140871756888104961	AgroDer	AgroDer	509842172
1140870984595058688	agorarsc	Agora	2841021495
1140870984595058688	tonyvives	[ Antonio Vives ]	241351265
1140870881746571265	InfoAquona	Aquona	3043732407
1140869489812287488	onuhabitat	ONU-Habitat	38180378
1140869489812287488	forociudadesmad	Forociudadesmadrid	837694202624495600
1140868983404531715	NormasUNE	UNE Asociación Española de Normalización	4860805845
1140868896939040773	traperoshuelva	TraperosEmaúsHuelva	2308856029
1140868129117089792	Ultima_Llamada_	Blog Última Llamada	2826230029
1140867692511080448	bibliotecaUGR	bibliotecaUGR	3086474291
1140867692511080448	GlobalGoalsUN	Global Goals	115099953
1140867388335898624	agorarsc	Agora	2841021495
1140867388335898624	tonyvives	[ Antonio Vives ]	241351265
1140867349970640898	Plenainclusion	Plena inclusión	123501367
1140867349970640898	plena	milagros valerio	137451112
1140867283818094592	CruzRojaEsp	Cruz Roja Española	278546043
1140861391156535299	SpecialistsES	Specialisterne ES	1728416214
1140861391156535299	SpecialistBr	Specialisterne BR	2668812690
1140861000184471552	bibliotecaUGR	bibliotecaUGR	3086474291
1140861000184471552	GlobalGoalsUN	Global Goals	115099953
1140861000184471552	ETSCaminosUGR	ETS Caminos UGR	3065983912
1140860288306204672	egap_xunta	EGAP	398698455
1140860288306204672	unicef_es	UNICEF ComitéEspañol	33173981
1140860288306204672	SandraAsteteM	Sandra Astete Muñoz	747446533000409100
1140858788561526789	pazpyma	Paz Arias	282938309
1140858099038863361	OIMChile	OIM Chile	3090538753
1140857840124538880	PactoMundial	Pacto Mundial	107405774
1140856252983054336	LamanCarranza	Lamán Carranza	499110825
1140856252983054336	omarfayad	Omar Fayad	77372998
1140856075664519168	PactoMundialMex	Pacto Mundial México	90344783
1140855526068109312	PactoMundialMex	Pacto Mundial México	90344783
1140855526068109312	Yunus_Centre	Muhammad Yunus	69231483
1140855333402767361	UN4Indigenous	UNPFII	863666270
1140854599848534016	ciberespiral	ciberespiral	19865522
1140853960774946816	DesignathonEs	Designathon Iberia	996123491811385300
1140852800286535680	DCaggiani	Daniel Caggiani	414306390
1140852800286535680	PARLASUR	Parlamento MERCOSUR	67116086
1140850074752208896	CINUmexico	ONU Noticias México	37816856
1140849485884661760	FBiodiversidad	Fundación Biodiversidad	112978043
1140849246586974213	CajaIngenieros	Caja de Ingenieros	404996892
1140849246586974213	inakiirisarri	Iirisarri	495914079
1140849113556275200	MYWorldMexico	MY World México	2836784603
1140847809983393793	eldiarioes	eldiario.es	535707261
1140846884258492416	IAENUniversidad	IAEN - La Universidad de Posgrado del Ecuador	344145794
1140846884258492416	Lenin	Lenín Moreno	913131817
1140846884258492416	EmbajadaEcuUSA	EmbajadaECUenUSA	460445352
1140846884258492416	EmbajadaEcuMEX	Embajada EC México	1004818034
1140846884258492416	CancilleriaEc	Cancillería Ecuador	210148155
1140845940619841536	JOVESOLIDES	JOVESOLIDES	253522642
1140845022624882693	RedViralEdomex	Viral Estado de México 🕊	807264800258465800
1140845022624882693	VIRAL_MX	RED VIRAL NACIONAL	716458046
1140844508395032577	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140844508395032577	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140844177212739584	vmva1950	Víctor Villalobos Arámbula	974004506223460400
1140843493985677312	ONUMujeresMX	ONU Mujeres México	1947896870
1140842267600728066	jcgomvar	Juan Carlos Gómez Vargas	609977747
1140842267600728066	Ps_Digitales	Puentes Digitales	826855556979761200
1140840770859085824	asiet_lat	ASIET	70697342
1140838850480279552	CINUmexico	ONU Noticias México	37816856
1140838348715692034	PactoMundialMex	Pacto Mundial México	90344783
1140838348715692034	Yunus_Centre	Muhammad Yunus	69231483
1140838217635323904	vmva1950	Víctor Villalobos Arámbula	974004506223460400
1140836566908076032	CINUmexico	ONU Noticias México	37816856
1140835723123318784	PactoMundialMex	Pacto Mundial México	90344783
1140835723123318784	Yunus_Centre	Muhammad Yunus	69231483
1140835289109270528	Gullon_ES	Galletas Gullón	767367955428540400
1140834877023170560	vmva1950	Víctor Villalobos Arámbula	974004506223460400
1140832277372518400	KotasekRafa	Rafa_Kotasek	1048091846273114100
1140832277372518400	MauVila	Mauricio Vila	116304249
1140832095700283393	UN4Indigenous	UNPFII	863666270
1140829320975400961	INAFED_Mx	INAFED	755207333240647700
1140829079467450369	apciagencia	APCI 🇵🇪	818053266
1140828432466509824	ArteagaMireya	Mireya Arteaga	1550927360
1140828395531579392	LamanCarranza	Lamán Carranza	499110825
1140828395531579392	omarfayad	Omar Fayad	77372998
1140827157574426624	SEGIBdigital	SEGIB	217142397
1140826806326616064	MuseoMyT	Memoria y Tolerancia	362803086
1140826599513710593	ONUMujeresMX	ONU Mujeres México	1947896870
1140826046339723264	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1140824859662061568	JuventudRD	Ministerio Juventud	133358200
1140822288381677569	robtiko	Roberto Baeza	289083447
1140822288381677569	Agenda2030MX	Agenda2030MX	995080450271076400
1140817363958489088	INAFED_Mx	INAFED	755207333240647700
1140816992749969413	INAFED_Mx	INAFED	755207333240647700
1140815512600866816	vmva1950	Víctor Villalobos Arámbula	974004506223460400
1140815024325365760	Yunus_Centre	Muhammad Yunus	69231483
1140815024325365760	mherrera68	martha herrera	197134858
1140814597819129857	LamanCarranza	Lamán Carranza	499110825
1140814597819129857	omarfayad	Omar Fayad	77372998
1140814539363094528	LamanCarranza	Lamán Carranza	499110825
1140814539363094528	omarfayad	Omar Fayad	77372998
1140814008687235072	robtiko	Roberto Baeza	289083447
1140814008687235072	Agenda2030MX	Agenda2030MX	995080450271076400
1140812669726777344	uimunicipalista	UIM	129166544
1140812631235862528	pactocolombia	Pacto Global Colombia	211038547
1140812555809632258	robtiko	Roberto Baeza	289083447
1140812555809632258	Agenda2030MX	Agenda2030MX	995080450271076400
1140812342000848896	Agenda2030MX	Agenda2030MX	995080450271076400
1140812342000848896	m_ebrard	Marcelo Ebrard C.	64798737
1140811728864735232	LamanCarranza	Lamán Carranza	499110825
1140811728864735232	omarfayad	Omar Fayad	77372998
1140810770663518208	LamanCarranza	Lamán Carranza	499110825
1140810770663518208	omarfayad	Omar Fayad	77372998
1140809145257549824	PactoMundialMex	Pacto Mundial México	90344783
1140808448860413953	LamanCarranza	Lamán Carranza	499110825
1140808448860413953	omarfayad	Omar Fayad	77372998
1140807542144151552	omarfayad	Omar Fayad	77372998
1140807542144151552	ONU_es	Naciones Unidas	119844526
1140807542144151552	gobiernohidalgo	Gobierno de Hidalgo	115549450
1140806117569847296	CINUmexico	ONU Noticias México	37816856
1140805426507730944	AgroDer	AgroDer	509842172
1140804602247467010	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140804602247467010	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140802857614159873	UTECuy	UTEC Uruguay	750695112263491600
1140802857614159873	SocialabUy	Socialab Uruguay	3588770117
1140802857614159873	oppuruguay	OPP Uruguay	3082133717
1140802857614159873	PNUDUruguay	PNUD Uruguay	4039743585
1140801199869968386	OIMChile	OIM Chile	3090538753
1140801145297879041	ODSTerritorioEc	ODS TerritorioEc	884522887146819600
1140801103094845441	OIMChile	OIM Chile	3090538753
1140800349940436992	Senniaf	Senniaf Panamá	2836808592
1140797081243856896	KotasekRafa	Rafa_Kotasek	1048091846273114100
1140797081243856896	MauVila	Mauricio Vila	116304249
1140796732235603968	vmva1950	Víctor Villalobos Arámbula	974004506223460400
1140796471064891393	KPizarnik	Katya Puga	2291950704
1140796069795770368	INAFED_Mx	INAFED	755207333240647700
1140795897921642497	KotasekRafa	Rafa_Kotasek	1048091846273114100
1140795897921642497	MauVila	Mauricio Vila	116304249
1140795550243143680	Senniaf	Senniaf Panamá	2836808592
1140794687307091968	CEVAXIN_PTY	CEVAXIN	1089157733767675900
1140793027591573504	AgroDer	AgroDer	509842172
1140792416468905984	DiegoBastidasY	Diego Bastidas	265649369
1140792416468905984	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140792025224273920	MYWorldMexico	MY World México	2836784603
1140791829295747077	KotasekRafa	Rafa_Kotasek	1048091846273114100
1140791829295747077	MauVila	Mauricio Vila	116304249
1140790345908670465	INAFED_Mx	INAFED	755207333240647700
1140789189484658689	INAFED_Mx	INAFED	755207333240647700
1140787226923556864	CINUmexico	ONU Noticias México	37816856
1140786730020352000	afin_giz	AllianceforIntegrity	2179865592
1140786730020352000	VALOSRSE1	VALOS	2160913592
1140785614050041856	VIRAL_MX	RED VIRAL NACIONAL	716458046
1140785614050041856	SoyCoparmex	Soy Joven COPARMEX	331446586
1140784212498427904	PactoMundialMex	Pacto Mundial México	90344783
1140784086539046912	MauVila	Mauricio Vila	116304249
1140784086539046912	SRE_mx	SRE México	96144763
1140783566827245569	INAFED_Mx	INAFED	755207333240647700
1140783566827245569	SRE_mx	SRE México	96144763
1140782918085828608	INAFED_Mx	INAFED	755207333240647700
1140782326575718402	GobiernoMX	Gobierno de México	1067218403914436600
1140781363450318850	cceoficialmx	CCE	1507677780
1140780937518571521	INAFED_Mx	INAFED	755207333240647700
1140780937518571521	SRE_mx	SRE México	96144763
1140780553140088832	CINUmexico	ONU Noticias México	37816856
1140779616644345856	cceoficialmx	CCE	1507677780
1140779504220155905	CINUmexico	ONU Noticias México	37816856
1140779399400296451	cceoficialmx	CCE	1507677780
1140778667225698304	PactoMundialMex	Pacto Mundial México	90344783
1140778667225698304	Yunus_Centre	Muhammad Yunus	69231483
1140778667225698304	SRE_mx	SRE México	96144763
1140777591001047045	AgroDer	AgroDer	509842172
1140777354563850241	KPizarnik	Katya Puga	2291950704
1140777354563850241	Agenda2030MX	Agenda2030MX	995080450271076400
1140776975545655296	CINUmexico	ONU Noticias México	37816856
1140774840909139968	KPizarnik	Katya Puga	2291950704
1140774840909139968	Agenda2030MX	Agenda2030MX	995080450271076400
1140774328688136193	scgghn	SCGG_Oficial	909823693798420500
1140774328688136193	INEI_oficial	INEI Perú	1428740892
1140774328688136193	apciagencia	APCI 🇵🇪	818053266
1140773785974530050	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140773785974530050	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140773050645962753	UNmigration	IOM - UN Migration	85469815
1140773050645962753	IOMchief	António Vitorino	1840798400
1140773050645962753	IOMatEU	IOM EU Office	3112590561
1140773050645962753	IOMatUN	IOM Office UN (NY)	904135891
1140773050645962753	OIMSuramerica	OIM América del Sur	3301770491
1140773050645962753	OIMCentroAmer	OIM Centroamérica y Norteamérica	2528002123
1140770476559613953	MYWorldMexico	MY World México	2836784603
1140770438265692160	MYWorldMexico	MY World México	2836784603
1140770161747738624	dalia_correa	Dalia Correa Guía	166393803
1140769676777181184	CINUmexico	ONU Noticias México	37816856
1140768176617271296	BBK_Behatokia	BBK Behatokia	900647688030625800
1140768176617271296	unescoetxea	UNESCO Etxea	164213681
1140767514806407173	KPizarnik	Katya Puga	2291950704
1140767514806407173	Agenda2030MX	Agenda2030MX	995080450271076400
1140765681249652737	PactoMundial	Pacto Mundial	107405774
1140765155476869125	tanuniversal	Tania Martínez	414855828
1140764413579993090	CINUmexico	ONU Noticias México	37816856
1140763630239211520	KPizarnik	Katya Puga	2291950704
1140763630239211520	Agenda2030MX	Agenda2030MX	995080450271076400
1140763527302410240	Agenda2030MX	Agenda2030MX	995080450271076400
1140762273931247617	CINUmexico	ONU Noticias México	37816856
1140762069031149568	MYWorldMexico	MY World México	2836784603
1140761921567821825	CenicsPanama	Cenics Panamá	1034082734099103700
1140760958694035457	MYWorldMexico	MY World México	2836784603
1140760791286800384	Yunus_Centre	Muhammad Yunus	69231483
1140760735171170305	KPizarnik	Katya Puga	2291950704
1140760670536908800	SandraLpezVergs	Sandra López Vergès	2180823582
1140760666950778882	KPizarnik	Katya Puga	2291950704
1140760517197344769	GlobalGoalsUN	Global Goals	115099953
1140760170248712192	PasionxLaBocha	Pasión por la Bocha	765544399178727400
1140759745428672512	Yunus_Centre	Muhammad Yunus	69231483
1140759745428672512	SRE_mx	SRE México	96144763
1140759436954361861	escuelagob_ide	Escuela de Gobierno IDE	996572150885683200
1140759208767287297	ericalobos	Erica Lobos	126706171
1140759208767287297	Agenda2030MX	Agenda2030MX	995080450271076400
1140758791027417090	Yunus_Centre	Muhammad Yunus	69231483
1140758574467112961	Yunus_Centre	Muhammad Yunus	69231483
1140758574467112961	SRE_mx	SRE México	96144763
1140758006331826176	CINUmexico	ONU Noticias México	37816856
1140757869152866304	Agenda2030MX	Agenda2030MX	995080450271076400
1140757318684090379	MYWorldMexico	MY World México	2836784603
1140756797138935808	MYWorldMexico	MY World México	2836784603
1140756557845737472	MYWorldMexico	MY World México	2836784603
1140756021163413505	ESTEVE_news	ESTEVE	219328436
1140755964766744582	SDGaction	UN SDG Action Campaign	22972898
1140754817188392960	INAFED_Mx	INAFED	755207333240647700
1140754817188392960	SRE_mx	SRE México	96144763
1140754171739746304	Agenda2030MX	Agenda2030MX	995080450271076400
1140753542111612928	INAFED_Mx	INAFED	755207333240647700
1140753542111612928	SRE_mx	SRE México	96144763
1140753451971952640	CINUmexico	ONU Noticias México	37816856
1140753306026831874	INAFED_Mx	INAFED	755207333240647700
1140753306026831874	SRE_mx	SRE México	96144763
1140753203975188480	CINUmexico	ONU Noticias México	37816856
1140753196878450689	CINUmexico	ONU Noticias México	37816856
1140753196773728257	CINUmexico	ONU Noticias México	37816856
1140753174753452032	CINUmexico	ONU Noticias México	37816856
1140752770661847041	CINUmexico	ONU Noticias México	37816856
1140752611940941824	CINUmexico	ONU Noticias México	37816856
1140752594161287168	Parlasur_Mnes	PARLASUR MISIONES	741040185375363100
1140752594161287168	ceciliaBritto1	cecilia Britto	611136358
1140752291290443776	CINUmexico	ONU Noticias México	37816856
1140752210474745856	jmcastrob	Marcos Castro	116252207
1140751872493531136	CINUmexico	ONU Noticias México	37816856
1140751773784825857	SRE_mx	SRE México	96144763
1140751773784825857	m_ebrard	Marcelo Ebrard C.	64798737
1140751267985162240	CINUmexico	ONU Noticias México	37816856
1140751130722521088	cceoficialmx	CCE	1507677780
1140751107171524609	CruzRojaEsp	Cruz Roja Española	278546043
1140750907807694848	PactoMundialMex	Pacto Mundial México	90344783
1140750706397388803	PactoMundialMex	Pacto Mundial México	90344783
1140750648054603777	SRE_mx	SRE México	96144763
1140750648054603777	CINUmexico	ONU Noticias México	37816856
1140750134109753349	secgeneralcba	Secretaría General Gobierno de Córdoba	991741253510484000
1140750134109753349	UN	United Nations	14159148
1140750134109753349	ICDA_UCC	ICDA - UCC	494045844
1140749956988452864	CINUmexico	ONU Noticias México	37816856
1140749889170636800	RocioMorenoGBS	Rocio Moreno	489004851
1140749889170636800	TransfoMX	Transfo	3178433756
1140749781746298886	CINUmexico	ONU Noticias México	37816856
1140749769020792839	CINUmexico	ONU Noticias México	37816856
1140749687974219776	CINUmexico	ONU Noticias México	37816856
1140749326878162945	CINUmexico	ONU Noticias México	37816856
1140749181721571328	Agenda2030MX	Agenda2030MX	995080450271076400
1140748941799165953	CINUmexico	ONU Noticias México	37816856
1140748734919262208	david_garza	David Garza Salazar	15490422
1140748734919262208	TecdeMonterrey	Tecnológico de Monterrey	115775168
1140748257834020864	TransfoMX	Transfo	3178433756
1140748257834020864	FundacionLomas	Fundacion Lomas IAP	892502742413037600
1140745815671169030	PARLASUR	Parlamento MERCOSUR	67116086
1140745815671169030	cepal_onu	CEPAL	197095948
1140745815671169030	FAOAmericas	FAO Américas	156711834
1140745815671169030	ISMERCOSUR	IS MERCOSUR	339796707
1140745815671169030	IPPDHMERCOSUR	IPPDH MERCOSUR	462041917
1140744735985942530	PasionxLaBocha	Pasión por la Bocha	765544399178727400
1140743952741687297	CruzRojaEsp	Cruz Roja Española	278546043
1140743700319997952	cartiga_global	César Artiga	634145503
1140743278037331968	UNESCOMexico	UNESCO México	170027490
1140743130217615360	AgroDer	AgroDer	509842172
1140742942556131333	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140742942556131333	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140742766911262721	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140742766911262721	Ambiente_Ec	Ministerio del Ambiente de Ecuador	282768438
1140742197668659204	CruzRojaCordoba	Cruz Roja-Córdoba	579809791
1140740740013842432	diarioresponsab	diario responsable	33658416
1140740066010181632	PNUDChile	PNUD Chile	574865787
1140740066010181632	pnud	ONU Desarrollo	240447091
1140739047884615680	sayra8a	Say	1011873451
1140739047884615680	A_Encinas_R	Alejandro  Encinas	93673010
1140738375869173760	AgroDer	AgroDer	509842172
1140738245459734528	RSponsable	ResponSable	232651058
1140738096385974272	UECoE3	UECoE	778515189872398300
1140738096385974272	Magisnet	Magisterio	400100289
1140738096385974272	FernandoReimers	Fernando M. Reimers	1961312672
1140738096385974272	universidadcjc	UCJC	18046430
1140737046308413440	cartiga_global	César Artiga	634145503
1140736752786845697	whiteband	Global Call to Action Against Poverty (GCAP)	17807149
